Object ID,CNN Segment ID,Code,Cross Street 1,Cross Street 2,Detection Type,Cross Street 3,Supervisor District,Cross Street 4,Equipment Type,Vehicle Actuation,Pedestrian Signal,Pedestrian Actuation,Preemption Priority,Upgraded,Year of Contract,Last Upgraded,New Signals Project,Modification Project,Full Upgrade Project,Beacon Flasher,Funding Source,Red Light Camera,Start Year,CALTRANS Route,Maintained CALTRANS,Percent Caltrans Maintenance,Maintained SF,Percent SF Maintenance,Percent Port Maintenance,Last Edited Date,Geom
4320,27248000,Fix,04TH AVE,GEARY,OPTICOM, ,1, ,SIGNAL, ,ALL, ,"TSP,FIRE PREEMPT",NEW DONE,10/01, ,DONE,NONE,NONE,NONE,SALES TAX, ,2004, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7811159367, -122.4621525)"
4321,25480000,Fix,NORTH POINT,POWELL,OPTICOM, ,3, ,SIGNAL, ,ALL, ,"TSP,FIRE PREEMPT",NEW DONE,10/01, , , , , ,SALES TAX, ,2003, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.8067630295, -122.412154641)"
4322,12553101,Fix,EMBARCADERO,MIDBLOCK AT, ,FERRY BUILDING SB,3, ,SIGNAL, ,ALL, , ,NEW DONE, ,1999,DONE,NONE,NONE,NONE,FEDS, ,2000, , ,, ,,100,06/21/2017 12:00:00 AM +0000,"(37.7948888604, -122.39424484)"
4323,12553111,Fix,EMBARCADERO,MIDBLOCK AT,VETAG,FERRY BUILDING,3,WASHINGTON,SIGNAL,LOOPS,ALL,YES,TSP,NEW DONE, ,1999,DONE,NONE,NONE,NONE,FEDS, ,2000, , ,, ,,100,06/21/2017 12:00:00 AM +0000,"(37.7958774438, -122.394711609)"
4324,12553211,Preempt,DON CHEE,EMBARCADERO,VETAG, ,3, ,SIGNAL,LOOPS,ALL,YES,TSP,NEW DONE, ,1999,DONE,NONE,NONE,NONE,FEDS, ,2000, , ,, ,,100,06/21/2017 12:00:00 AM +0000,"(37.7944727453, -122.393351142)"
4325,6268000,FLASHER,GOLDEN GATE,OCTAVIA, , , , ,FLASHER, ,n.a., , ,B&F, , ,NONE,NONE,NONE,DONE, , ,1955, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7804127181, -122.425344259)"
4326,5885000,FLASHER,BUCHANAN,FULTON, , , , ,FLASHER, ,n.a., , ,B&F, , ,NONE,NONE,NONE,DONE, , ,1981, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7781508957, -122.428101735)"
4327,6269000,FLASHER,BUCHANAN,GOLDEN GATE, , , , ,FLASHER, ,n.a., , ,B&F, , ,NONE,NONE,FUTURE,NONE, , ,1955, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7799930727, -122.428635911)"
4328,12727000,FLASHER,BUCHANAN,TURK, , , , ,FLASHER, ,n.a., , ,B&F, , ,NONE,NONE,NONE,DONE, , ,1955, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7809240139, -122.428837729)"
4329,12554101,Fix,EMBARCADERO,MIDBLOCK AT,VETAG,BROADWAY,3,WASHINGTON,SIGNAL, ,ALL,YES,TSP,NEW DONE, ,1999,DONE,NONE,NONE,NONE,FEDS, ,1995, , ,, ,,100,06/21/2017 12:00:00 AM +0000,"(37.7983691359, -122.396911983)"
4330,12552101,BEACON,EMBARCADERO,MIDBLOCK AT, ,HOWARD, ,MISSION,BEACON, ,n.a., , ,B&F, , ,DONE,NONE,NONE,NONE,BALLPARK, ,2000, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7928893663, -122.391719275)"
4331,12550102,BEACON,EMBARCADERO,MIDBLOCK AT, ,FOLSOM, ,HARRISON,BEACON, ,n.a., , ,B&F, , ,DONE,NONE,NONE,NONE,BALLPARK, ,2000, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7901217193, -122.389357079)"
4332,1030000,BEACON,US I-280,MIDBLOCK AT, ,20TH ST, ,INDIANA,BEACON, ,n.a., , ,B&F, , ,NONE,NONE,NONE,DONE,BALLPARK, ,2000, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7606982306, -122.392298019)"
4333,701000,BEACON,16TH ST,MIDBLOCK AT, ,07TH ST, ,MISSOURI,BEACON, ,n.a., , ,B&F, , , , , , ,BALLPARK, ,2000, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7665028677, -122.395651495)"
4334,186101,BEACON,03RD ST,MIDBLOCK AT, ,16TH ST, ,MARIPOSA,BEACON, ,n.a., , ,B&F, , ,NONE,NONE,NONE,DONE,BALLPARK, ,2000, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7655385524, -122.38892079)"
4335,196000,BEACON,03RD ST,MIDBLOCK AT, ,CESAR CHAVEZ, ,MARIN,BEACON, ,n.a., , ,B&F, , ,NONE,NONE,NONE,DONE,BALLPARK, ,2000, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7493488168, -122.387499994)"
4336,203101,BEACON,03RD ST,MIDBLOCK AT, ,FAIRFAX, ,GALVEZ,BEACON, ,n.a., , ,B&F, , ,NONE,NONE,NONE,DONE,BALLPARK, ,2000, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7415749984, -122.388258173)"
4337,50128000,MESSAGE SIGN,GREENWICH,TELEGRAPH HILL, , , , ,MESSAGE SIGN, ,n.a., , ,MESSAGE SIGN, , , , , , , , ,1998, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.8027835613, -122.405785216)"
4338,25373000,MESSAGE SIGN,KEARNY,LOMBARD, ,TELEGRAPH HILL, , ,MESSAGE SIGN, ,n.a., , ,MESSAGE SIGN, , , , , , , , ,1998, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.8036369528, -122.406595329)"
4339,25382000,MESSAGE SIGN,GRANT,LOMBARD, , , , ,MESSAGE SIGN, ,n.a., , ,MESSAGE SIGN, , , , , , , , ,1998, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.8034375232, -122.408159183)"
4340,20421000,DALY CITY,GENEVA,SANTOS, , , , ,DALY CITY, ,ALL, , ,NONE, , ,NONE,NONE,NONE,NONE, , ,9999, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7083162052, -122.420096274)"
4341,25700000,MASTER,CAMP,GUERRERO, , ,8, ,OTHER, ,n.a., , ,OTHER, , , , , , , , ,0, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.76397094, -122.42399477)"
4342,10184000,LIGHTED CROSSWALK,PAGE,MIDBLOCK AT, ,ASHBURY,5,MASONIC,BEACON - RRFB, ,n.a.,YES, ,B&F, , , , , ,DONE, , ,2014, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7710398535, -122.446368082)"
4343,30045000,Fix,CHARLES J BRENHAM,MCALLISTER, , ,6, ,SIGNAL, ,ALL, , ,NEW DONE, , , , , , ,SALES TAX, ,1996, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7809987275, -122.413161265)"
4344,33751000,Actuated,BAYSHORE,JERROLD,OPTICOM,US 101 OFF RAMP,"9,10", ,SIGNAL,LOOPS,ALL,YES,"TSP,FIRE PREEMPT",FULL DONE,01/01, ,NONE,NONE,DONE,NONE,CONSTRUCTION, ,1999,101(a), ,33,X,67,,06/21/2017 12:00:00 AM +0000,"(37.7477668195, -122.403574228)"
4345,20708000,Actuated,CESAR CHAVEZ,INDIANA, , ,10, ,SIGNAL,WIRELESS&LOOPS,ALL,YES, ,NEW DONE, , ,DONE,NONE,NONE,NONE, , ,1999, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7501232863, -122.390446246)"
4346,7832202,MESSAGE SIGN,KING,MIDBLOCK AT, ,02ND ST, ,03RD ST,MESSAGE SIGN, ,n.a., , ,MESSAGE SIGN, , , , , , , , ,2000, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7787559917, -122.391205839)"
4347,183000,MESSAGE SIGN,03RD ST,TERRY FRANCOIS, , , , ,MESSAGE SIGN, ,n.a., , ,MESSAGE SIGN, ,1999,NONE,NONE,NONE,NONE,DPW, ,1999, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7765045869, -122.390061409)"
4348,20259000,LANE CONTROL,CANDLESTICK,MONSTER PARK, , , , ,LANE CONTROL, ,n.a., , ,LANE CONTROL, , ,NONE,NONE,NONE,NONE, , ,1995, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7111660191, -122.386465114)"
4349,23799001,MESSAGE SIGN,03RD ST,KING, , , , ,MESSAGE SIGN, ,n.a., , ,MESSAGE SIGN, , ,NONE,NONE,NONE,NONE, , , , , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7781042506, -122.392026855)"
4350,2153000,CALTRANS,ALEMANY,SAN BRUNO, ,US 101 ON RAMP, , ,CALTRANS, ,ALL, , ,CALTRANS, , , , , , , , ,9999,101(a),X,20, ,80,,06/21/2017 12:00:00 AM +0000,"(37.7358902201, -122.408011896)"
4351,33690000,CALTRANS,ALEMANY,CUT THROUGH, ,US 101 ON/OFF RAMPS, , ,CALTRANS, ,NONE, , ,CALTRANS, , , , , , , , ,9999, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7360284322, -122.407451002)"
4352,7210000,CALTRANS,ALEMANY,CUT THROUGH, , , , ,CALTRANS, ,NONE, , ,CALTRANS, , , , , , , , , , , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7377344474, -122.407930945)"
4353,27304000,Fix,12TH AVE,GEARY,OPTICOM, ,1, ,SIGNAL, ,ALL, ,"TSP,FIRE PREEMPT",NEW DONE,10/01, ,DONE,NONE,NONE,NONE,SALES TAX, ,2002, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7807284127, -122.47072989)"
4354,24542000,Fix,01ST ST,MINNA (TRANSBAY DRIVEWAY), , ,6, ,SIGNAL, ,ALL,YES, ,NEW DONE, , ,DONE, , , , , ,2001, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7893375992, -122.397048008)"
4355,22516000,Actuated,ALEMANY,ARCH, ,WORCESTER,7, ,SIGNAL,WIRELESS,ALL,YES, ,NEW DONE,10/01, ,DONE,NONE,NONE,NONE,SALES TAX, ,2003, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7114999101, -122.467040744)"
4356,23785000,Fix,07TH ST,16TH ST, ,MISSISSIPPI,"6,10", ,SIGNAL, ,ALL, , ,NEW DONE, , ,DONE,NONE,NONE,NONE,SALES TAX, ,2006, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7665495155, -122.395073755)"
4357,23775000,Fix,16TH ST,KANSAS,OPTICOM, ,10, ,SIGNAL, ,ALL, ,"TSP,FIRE PREEMPT",NEW DONE, , ,DONE,NONE,NONE,NONE, , ,2002, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.766021761, -122.403656179)"
4358,23754000,FUTURE,16TH ST,DE HARO,OPTICOM, ,10, ,SIGNAL, ,ALL, ,"TSP,FIRE PREEMPT",NEW DONE, , ,DONE,NONE,NONE,NONE,SALES TAX, ,2009, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7661374481, -122.401733726)"
4359,33724000,CALTRANS,LAKESHORE PLAZA,SLOAT, , , , ,CALTRANS, ,n.a., , ,CALTRANS, , , , , , , , , ,35(b),X,100, ,0,,06/21/2017 12:00:00 AM +0000,"(37.7340554134, -122.490456769)"
4360,52262000,CALTRANS,GENEVA,US I-280 ON RAMP, , , , ,CALTRANS, ,n.a., , ,CALTRANS, , , , , , , , , ,280,X,50, ,50,,06/21/2017 12:00:00 AM +0000,"(37.7214018, -122.448423869)"
4361,27857000,Fix,34TH AVE,GEARY,OPTICOM, ,1, ,SIGNAL, ,ALL, ,"TSP,FIRE PREEMPT",NEW DONE,1/03, , , , , ,SALES TAX, ,2005, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7796546539, -122.494393887)"
4362,25478000,Fix,NORTH POINT,STOCKTON,OPTICOM, ,3, ,SIGNAL, ,ALL, ,"TSP,FIRE PREEMPT",NEW DONE,1/03, , , , , ,SALES TAX, ,2005, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.8069678747, -122.410510755)"
4363,21353000,Fix,DUNCAN,GUERRERO, , ,8, ,SIGNAL, ,ALL, , ,NEW DONE, , , , , , ,SALES TAX, ,2005, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.746381462, -122.422323867)"
4364,27587000,Fix,04TH AVE,CALIFORNIA,OPTICOM, ,1, ,SIGNAL, ,ALL, ,"TSP,FIRE PREEMPT",NEW DONE,1/03, ,DONE,NONE,NONE,NONE,SALES TAX, ,2005, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7852710023, -122.462454669)"
4365,21142000,Fix,ALABAMA,CESAR CHAVEZ, , ,9, ,SIGNAL, ,ALL, , ,NEW DONE,1/03, ,DONE,NONE,NONE,NONE,SALES TAX, ,2005, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7483216609, -122.410559278)"
4366,26377000,Fix,GROVE,MASONIC, , ,5, ,SIGNAL, ,ALL, , ,MOD AFTER NEW DONE,1/03, ,NONE,DONE,DONE,NONE,SALES TAX, ,2005, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7748760353, -122.446296913)"
4367,27611000,Fix,12TH AVE,CALIFORNIA,OPTICOM, ,1, ,SIGNAL, ,ALL, ,"TSP,FIRE PREEMPT",NEW DONE,12/03, ,DONE,NONE,NONE,NONE,SALES TAX, ,2002, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7845293026, -122.470994819)"
4368,25627000,Fix,21ST ST,GUERRERO, , ,8, ,SIGNAL, ,ALL, , ,NEW DONE, , , , , , ,SALES TAX, ,2005, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7567736412, -122.423343563)"
4369,27037000,Actuated,CLARENDON,LAGUNA HONDA, , ,7, ,SIGNAL,WIRELESS,ALL,YES, ,NEW DONE, , , , , , ,SALES TAX, ,2005, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7515085008, -122.461536822)"
4370,25909000,Fix,OCTAVIA,PAGE, , ,5, ,SIGNAL, ,ALL, , ,NEW DONE, , , , , , , , ,2005, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7738941825, -122.423960277)"
4371,25857000,Fix,HAIGHT,OCTAVIA, , ,5, ,SIGNAL, ,ALL, , ,NEW DONE, , , , , , , , ,2005, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7729623365, -122.423771594)"
4372,24631000,Actuated&Preempt,04TH ST,MINNA, , ,6, ,SIGNAL,VIDEO,ALL,YES, ,NEW DONE, , ,DONE,NONE,NONE,NONE,FEDS, ,2002, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7840493842, -122.403724967)"
4373,23633000,Actuated,CESAR CHAVEZ,CONNECTICUT, , ,10, ,SIGNAL,WIRELESS,ALL,YES, ,NEW DONE, , , , , , , , ,2003, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7497505441, -122.396286753)"
4374,51153000,Fix,BROTHERHOOD,ST CHARLES, , ,"7,11", ,SIGNAL, ,ALL,YES, ,NEW DONE,10/02, , , , , , , ,2002, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7125958049, -122.469317534)"
4375,13332000,BEACON/SOLAR,VISITACION,HAHN, ,MANSELL, , ,BEACON, ,n.a., , ,B&F, , ,NONE,NONE,NONE,DONE, , , , , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7177119092, -122.411490214)"
4376,23574000,Fix,ILLINOIS,MARIPOSA, ,TERRY A FRANCOIS,"6,10", ,FUTURE SIGNAL, ,FUTURE, , ,REMOVED, , ,FUTURE, , , , , , , , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7643843168, -122.38793002)"
4377,20296000,Actuated&Preempt,BAYSHORE,TUNNEL,VETAG, ,10, ,SIGNAL,WIRELESS,ALL,YES,TSP,FULL DONE,10/01, ,NONE,NONE,DONE,NONE,MUNI, ,2003, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7130629115, -122.400671235)"
4378,22448000,Actuated,IDORA,WOODSIDE, , ,7, ,SIGNAL,VIDEO,ALL,YES, ,NEW DONE, ,2003, , , , ,PRIVATE, ,2003, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7461129238, -122.454677346)"
4379,23586000,Actuated&Preempt,03RD ST,CHANNEL,VETAG, ,6, ,SIGNAL,VIDEO,ALL,YES,"TSP,ACTUATED TRANSIT PHASE,TRANSIT PREEMPT",NEW DONE, , ,DONE,NONE,NONE,NONE,MUNI, ,2005, , ,, ,,75,06/21/2017 12:00:00 AM +0000,"(37.7767283882, -122.390227778)"
4380,23779000,Preempt,16TH ST,VERMONT,OPTICOM, ,10, ,SIGNAL, ,ALL, ,"TSP,FIRE PREEMPT",NEW DONE, , ,DONE,NONE,NONE,NONE, , ,2008, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7659631333, -122.40463655)"
4381,23784000,Fix,16TH ST,OWENS,OPTICOM, ,"6,10", ,SIGNAL,VIDEO,ALL,YES,FIRE PREEMPT,NEW DONE, , ,DONE, , , ,MISSION BAY, ,2006, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7666762214, -122.393014162)"
4382,23569000,Fix,18TH ST,ILLINOIS, , ,10, ,PENDING SIGNAL, ,PENDING, , ,NEW PENDING, , ,PENDING,NONE,NONE,NONE, , , , , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7631121627, -122.387808005)"
4383,23566000,Fix,19TH ST,ILLINOIS, , ,10, ,PENDING SIGNAL, ,PENDING, , ,NEW PENDING, , ,PENDING,NONE,NONE,NONE, , , , , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.761831424, -122.387703213)"
4384,23531000,Actuated&Preempt,ILLINOIS,MARIN, , ,10, ,SIGNAL,VIDEO,ALL,YES,"HEAVY RAIL,BRIDGE PREEMPT",NEW DONE, , , , , , , , ,2008, , ,, ,,25,06/21/2017 12:00:00 AM +0000,"(37.7490707651, -122.386441136)"
4385,20515000,Actuated&Preempt,03RD ST,DONNER,VETAG, ,10, ,SIGNAL,VIDEO,ALL,YES,"TSP,HEAVY RAIL PREEMPT",NEW DONE, , ,DONE,NONE,NONE,NONE,MUNI, ,2005, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7246980788, -122.394545327)"
4386,12280201,BEACON,SUNSET,MIDBLOCK AT, ,NORIEGA, ,ORTEGA,BEACON, ,n.a., , ,REMOVED, , ,NONE,NONE,NONE,REMOVED, , ,1967, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7524769478, -122.49516997)"
4387,12281101,BEACON,SUNSET,MIDBLOCK AT, ,ORTEGA, ,PACHECO,BEACON, ,n.a., , ,REMOVED, , ,NONE,NONE,NONE,REMOVED, , ,1967, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7506485655, -122.495041174)"
4388,12282201,BEACON,SUNSET,MIDBLOCK AT, ,PACHECO, ,QUINTARA,BEACON, ,n.a., , ,REMOVED, , ,NONE,NONE,NONE,REMOVED, , ,1970, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7487539652, -122.494908156)"
4389,12283101,BEACON,SUNSET,MIDBLOCK AT, ,QUINTARA, ,RIVERA,BEACON, ,n.a., , ,REMOVED, , ,NONE,NONE,NONE,REMOVED, , ,1970, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7468917206, -122.494783843)"
4390,12726000,FLASHER,TURK,MIDBLOCK AT, ,GOUGH, ,LAGUNA,FLASHER, ,n.a., , ,B&F, , ,NONE,NONE,NONE,DONE, , , , , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7813452672, -122.425456986)"
4391,11458101,FLASHER,SAN JOSE,MIDBLOCK AT, ,GENEVA, ,NIAGARA,FLASHER, ,n.a., , ,B&F, , ,NONE,NONE,NONE,DONE, , ,0, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7201442708, -122.447119987)"
4392,26905000,FLASHER,GEARY,MIDBLOCK AT, ,MASONIC UNDERPASS, ,COLLINS,FLASHER, ,n.a., , ,B&F, , ,NONE,NONE,NONE,DONE, , , , , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7822411, -122.44917323)"
4393,27966000,Actuated,GREAT HWY,JOHN F KENNEDY, , ,1, ,SIGNAL,VIDEO,ALL,YES, ,NEW DONE, , ,DONE,NONE,NONE,NONE, , ,2007, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7704406129, -122.510939176)"
4394,26529000,Fix,CALIFORNIA,OCTAVIA, , ,"2,5", ,SIGNAL, ,ALL, , ,NEW DONE, , , , , , ,SALES TAX, ,2007, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7897478046, -122.427273626)"
4395,24980000,Preempt,CALIFORNIA,STOCKTON,"MECHANICAL,OPTICOM", ,3, ,SIGNAL, ,ALL, ,"CABLE CAR PREEMPTION,FIRE PREEMPT",NEW DONE,11/07, , , , , ,SALES TAX, ,2008, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.792253953, -122.407549256)"
4396,21762000,Fix,AVALON,MISSION,OPTICOM,THERESA,11, ,SIGNAL, ,ALL, ,"TSP,FIRE PREEMPT",NEW DONE, , , , , , ,SALES TAX, ,2007, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7276421474, -122.432460536)"
4397,9942000,Preempt,OLYMPIA,MIDBLOCK AT, ,CLARENDON, , ,BEACON, ,n.a., ,FIRE PREEMPT,B&F, ,2004,NONE,NONE,NONE,DONE, , , , , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7514260053, -122.456373638)"
4398,33519000,FUTURE,HERBST,LAKE MERCED, ,SKYLINE, , ,CALTRANS,LOOPS,ALL,YES, ,CALTRANS,2010, , , , , , , ,2010, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7315810046, -122.499072199)"
4399,27287000,Fix,07TH AVE,CLEMENT,OPTICOM, ,1, ,SIGNAL, ,ALL, ,"TSP,FIRE PREEMPT",NEW DONE, , ,DONE,NONE,NONE,NONE,SR2S, ,2005, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.782895923, -122.465505614)"
4400,20745000,FLASHER,CONKLING,SILVER, , , , ,FLASHER, ,n.a., , ,B&F, , ,NONE,NONE,NONE,DONE, , , , , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7347322634, -122.40182119)"
4401,10390000,Actuated,PHELAN,MIDBLOCK AT, ,CLOUD CIRCLE,7, ,SIGNAL,VIDEO,ALL,YES, ,NEW DONE,12/04, ,DONE,NONE,NONE,NONE,CITY COLLEGE, ,2004, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7257211991, -122.452372542)"
4402,25286000,FUTURE,HYDE,VALLEJO,MECHANICAL, ,3, ,SIGNAL, ,ALL, ,CABLE CAR PREEMPTION,NEW DONE, , , , , , ,SALES TAX, ,2009, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7973387763, -122.418684886)"
4403,10669201,Preempt,POTRERO,MIDBLOCK AT,OPTICOM INFRARED,22ND ST,"9,10",23RD ST,SIGNAL, ,ALL,YES,TSP,MOD AFTER FULL PENDING, , ,NONE,PENDING,DONE,NONE, , ,2006, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7553399491, -122.406571373)"
4404,27302000,FUTURE,11TH AVE,GEARY,OPTICOM, ,1, ,SIGNAL, ,ALL, ,"TSP,FIRE PREEMPT",NEW DONE, , ,DONE,NONE,NONE,NONE,SALES TAX, ,2009, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7807736795, -122.469640255)"
4405,26362000,FUTURE,BAKER,TURK, , ,"2,5", ,SIGNAL, ,ALL, , ,NEW DONE, , , , , , ,SALES TAX, ,2008, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.779248973, -122.442066528)"
4406,26843000,FUTURE,CALIFORNIA,LYON,OPTICOM, ,2, ,SIGNAL, ,ALL, ,"TSP,FIRE PREEMPT",NEW DONE, , , , , , ,SALES TAX, ,2008, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.787443109, -122.445415418)"
4407,25829000,FUTURE,DOUGLASS,MARKET, , ,8, ,SIGNAL, ,ALL, , ,NEW DONE, , , , , , ,SALES TAX, ,2008, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7614295083, -122.439427068)"
4408,26928000,FUTURE,GEARY,SPRUCE,OPTICOM, ,"1,2", ,SIGNAL, ,ALL, ,"TSP,FIRE PREEMPT",NEW DONE, , , , , , ,SALES TAX, ,2009, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7817223702, -122.453183608)"
4409,26909000,FUTURE,BLAKE,GEARY,OPTICOM, ,"1,2", ,SIGNAL, ,ALL, ,"TSP,FIRE PREEMPT",NEW DONE, , , , , , ,SALES TAX, ,2009, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7819890585, -122.451133081)"
4410,26800000,FUTURE,DIVISADERO,ELLIS, , ,5, ,SIGNAL, ,ALL, , ,NEW DONE,2009, , , , , ,SALES TAX, ,2009, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7815252962, -122.439127155)"
4411,21773000,FUTURE,MISSION,SANTA ROSA,OPTICOM, ,11, ,SIGNAL, ,ALL, ,"TSP,FIRE PREEMPT",MOD AFTER NEW FUTURE, , ,DONE,FUTURE,NONE,NONE,SALES TAX, ,2009, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7257667294, -122.433995567)"
4412,5760000,LIGHTED CROSSWALK,FRANCISCO,MIDBLOCK AT, ,POWELL,3,STOCKTON,BEACON - RRFB, ,n.a.,YES, ,MOD DONE, , ,NONE,NONE,NONE,DONE,SALES TAX, ,2016, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.8049820878, -122.411125493)"
4413,10549000,LIGHTED CROSSWALK,GOODLETT,MIDBLOCK AT, ,GROVE, ,MCALLISTER,SIGNAL, ,ALL, , ,NEW DONE,2015, ,DONE,NONE,NONE,NONE, , ,2015, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7793479414, -122.4184191)"
4414,21766000,RADAR SPEED SIGN,ALEMANY,THERESA, , , , ,RADAR SPEED SIGN, ,N.A., , , , , , , , , , , ,2003, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7287367217, -122.434491861)"
4415,20431000,RADAR SPEED SIGN,BLYTHEDALE,BROOKDALE, , , , ,RADAR SPEED SIGN, ,N.A., , , , , ,NONE,NONE,NONE,NONE, , ,2003, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7113216324, -122.422254039)"
4416,23548000,Fix,25TH ST,ILLINOIS, , ,10, ,SIGNAL, ,ALL, , ,NEW DONE, , , , , , , , ,2008, , ,, ,,50,06/21/2017 12:00:00 AM +0000,"(37.7528953217, -122.386824854)"
4417,20299000,Actuated&Preempt,BAYSHORE,BLANKEN,VETAG, ,10, ,SIGNAL,WIRELESS,ALL,YES,TSP,NEW DONE, , ,DONE,NONE,NONE,NONE,Muni, ,2004, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7122558027, -122.401927953)"
4418,23534000,Fix,CESAR CHAVEZ,ILLINOIS, , ,10, ,SIGNAL, ,ALL, , ,NEW DONE, , , , , , , , ,2008, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7503299867, -122.386581506)"
4419,20241000,Actuated,EVANS,PHELPS, , ,10, ,SIGNAL,VIDEO,ALL,YES, ,NEW DONE, , ,DONE,NONE,NONE,NONE,MUNI, ,2006, , ,, ,,,06/21/2017 12:00:00 AM +0000,"(37.7429855617, -122.388468236)"
